datetime,open,high,low,close,volume
2026-06-03 11:30:00,745.18,745.74,741.91,742.38,233568
2026-06-03 12:30:00,742.44,743.75,741.27,742.92,212776
2026-06-03 13:30:00,742.905,745.455,742.22,745.36,165840
2026-06-03 14:30:00,745.45,745.5,743.78,744.355,220286
2026-06-03 15:30:00,744.34,745.75,743.95,744.24,318388
2026-06-04 09:30:00,735.48999,737.8,732.62,737.19,13080534
2026-06-04 10:30:00,737.15002,740.27002,735.98877,739.61047,4477327
2026-06-04 11:30:00,739.63,740.68,737.71997,740.54999,3227007
2026-06-04 12:30:00,740.55499,741.47,739.5,741.39001,2837227
2026-06-04 13:30:00,741.38501,743.42999,741.29,743.15997,3185907
2026-06-04 14:30:00,743.13501,743.31,741.745,743.28149,3915631
2026-06-04 15:30:00,743.27502,744.21002,740.39001,740.5,5683974
2026-06-05 09:30:00,729.92603,731.67999,723.34003,724.9599,17247682
2026-06-05 10:30:00,724.95502,727.47998,721.76001,722.31818,7951200
2026-06-05 11:30:00,722.22021,722.84998,717.91498,718.079895,8221046
2026-06-05 12:30:00,718.075012,718.21002,713.69,715.65002,12819547
2026-06-05 13:30:00,715.62,717.21002,710.31,710.81,9929198
2026-06-05 14:30:00,710.83002,711.14001,704.32001,708.72998,17122663
2026-06-05 15:30:00,708.72998,709.73999,705.049988,705.21002,16199789
2026-06-08 09:30:00,717.81,719.21002,713.09,717.56,14321669
2026-06-08 10:30:00,717.47998,723.027588,717.24,720.25201,7822270
2026-06-08 11:30:00,720.29907,722.27002,718.57,719.27002,4292031
2026-06-08 12:30:00,719.27002,720.34991,716.79999,719.67987,3584593
2026-06-08 13:30:00,719.59003,720.14001,717.41998,719.34009,3934354
2026-06-08 14:30:00,719.3501,720.0050049,714.22998,715.65002,5562166
2026-06-08 15:30:00,715.66498,717.06,715.21002,716.099976,4500910
2026-06-09 09:30:00,722.96997,725.65997,714.01001,715.95001,13389388
2026-06-09 10:30:00,715.92999,716.96997,701.5,701.72998,11744452
2026-06-09 11:30:00,701.76001,704.40503,690.64001,693.57501,17262557
2026-06-09 12:30:00,693.5,700.0,686.37,698.95502,17687362
2026-06-09 13:30:00,698.92999,704.61499,698.039978,704.46997,9266462
2026-06-09 14:30:00,704.46997,708.59998,701.17999,703.96997,9534246
2026-06-09 15:30:00,703.95001,708.28003,701.44,707.96002,7402563
2026-06-10 09:30:00,701.66,710.76,699.75,709.39,1233318
2026-06-10 10:30:00,709.32,711.28,697.12,700.15,1002876
2026-06-10 11:30:00,700.2,702.62,696.2,698.84,1003178
2026-06-10 12:30:00,698.47,701.55,696.15,697.57,542136
2026-06-10 13:30:00,697.53,701.07,695.9,698.21,584205
2026-06-10 14:30:00,698.03,698.25,692.93,694.23,662979
2026-06-10 15:30:00,694.18,696.97,693.705,693.95,975924
2026-06-11 09:30:00,699.28998,706.44,696.82001,702.125,14568531
2026-06-11 10:30:00,702.10498,703.84003,695.0,699.34998,7873566
2026-06-11 11:30:00,699.34998,704.59003,698.96997,701.47498,5524849
2026-06-11 12:30:00,701.45001,707.44,697.46008,707.27002,6578631
2026-06-11 13:30:00,707.27002,712.53998,706.85498,709.81,14432938
2026-06-11 14:30:00,709.84003,716.030029,709.43011,715.5083,7174555
2026-06-11 15:30:00,715.59003,718.37207,715.039978,716.56,10001013
2026-06-12 09:30:00,717.60999,720.815,711.28003,718.065002,14519530
2026-06-12 10:30:00,718.0,724.01001,714.17999,723.65002,7698404
2026-06-12 11:30:00,723.66498,723.75,715.57001,720.039978,9858170
2026-06-12 12:30:00,719.98999,723.81,719.54999,723.065002,4440468
2026-06-12 13:30:00,723.080017,723.23,720.34998,721.67999,4515048
2026-06-12 14:30:00,721.68011,723.02002,721.039978,721.56,3570233
2026-06-12 15:30:00,721.46002,722.070007,719.59003,721.32001,3955912
